source_code,source_term,map_method,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,is_correct,mapped_rationale,overall_accuracy
42483858,"Zoonotic bacterial disease, unspecified",llm,432545,Bacterial infectious disease,broadMatch,,,,Zoonotic bacterial disease,-1,no_match,True,"None of the candidate concepts is an exact clinical equivalent. Concepts such as ""Bacterial infectious disease"" or ""Communicable diseases, bacterial"" are broader and do not specify zoonotic transmission, while terms like ""Tularemia"" are far more specific (one particular zoonotic bacterial disease). Therefore no listed concept preserves the same level of specificity as the source term.",0.8838451268357811
42484445,Plasmodium malariae malaria without complication,llm,438353,Quartan malaria,exactMatch,,,,Plasmodium malariae malaria without complication,-1,no_match,False,"No candidate concept explicitly represents uncomplicated Plasmodium malariae malaria. The closest term, ""Quartan malaria"" (concept_id 438353), is broader because it encompasses both complicated and uncomplicated cases, thus failing the requirement to preserve the source term’s explicit qualifier ""without complication."" All other candidates are either too general, specify different species, represent laboratory entities, or describe complicated forms.",0.8838451268357811
42484898,"Malignant melanoma of upper limb, including shoulder",llm,4149851,Malignant melanoma of upper limb,exactMatch,,,,"Malignant melanoma of upper limb, including shoulder",438983,Malignant melanoma of skin of upper limb,False,"The source term refers to a malignant melanoma located on the skin of the upper limb (explicitly including the shoulder). Concept 438983 ""Malignant melanoma of skin of upper limb"" is a SNOMED disorder that represents malignant melanoma of the skin over the entire upper limb region, which anatomically includes the shoulder. It matches the malignancy type (melanoma), tissue (skin), and anatomic scope (upper limb including shoulder) without adding or omitting clinical specificity. Alternative candidates are either too broad (e.g., 4149851 lacks skin specification) or too narrow/specific to sub-sites (e.g., 4247714 shoulder only) or use a non-preferred vocabulary (ICDO3). Therefore, concept 438983 is the best exact equivalent.",0.8838451268357811
42485777,Anaemia in other chronic diseases classified elsewhere,llm,437247,Anemia of chronic disease,exactMatch,,,,Anaemia in chronic diseases,437247,Anemia of chronic disease,True,"Concept 437247 ""Anemia of chronic disease"" is clinically equivalent: it denotes anemia occurring in the setting of chronic systemic disorders/inflammatory diseases, which matches the source term. It carries the same level of specificity (not broader like generic anemia, nor narrower like kidney-related or infection-specific anemia).",0.8838451268357811
42485922,"Nontoxic goitre, unspecified",llm,141825,Simple goiter,exactMatch,,,,Nontoxic goitre,141825,Simple goiter,True,"Concept 141825 ""Simple goiter"" is explicitly synonymous with ""Non-toxic goiter / goitre"" and represents an enlarged thyroid gland without thyrotoxicosis, exactly matching the source term in clinical meaning without adding or omitting detail.",0.8838451268357811
42486701,"Persistent mood[affective] disorder, unspe- cified",llm,444100,Mood disorder,exactMatch,,,,Persistent mood [affective] disorder,-1,no_match,False,"The source term corresponds to the ICD-10 category F34, encompassing chronic mood (affective) disorders such as dysthymia and cyclothymia. No candidate maintains exactly this level of specificity.
• 444100 ""Mood disorder"" is broader (includes acute and episodic forms).
• 607543 ""Persistent depressive disorder"", 433440 ""Dysthymia"", 440696 ""Cyclothymia"", and similar entries are narrower (represent individual subtypes within the category).
• Other candidates either describe different constructs (e.g., adjustment disorder, affect findings) or add qualifiers (severity, remission, medical cause).
Therefore, none of the provided target concepts is an exact clinical equivalent.",0.8838451268357811
42487129,Other headache syndromes,llm,375527,Headache disorder,exactMatch,,,,headache syndromes,375527,Headache disorder,True,"The source term refers to the clinical group of headache-related syndromes/disorders in general. The SNOMED concept 375527 ""Headache disorder"" represents the same broad class of conditions (i.e., any disorder characterized primarily by headache). It matches the level of specificity (not limited to a single subtype, location, or etiology) and is neither broader nor narrower than the source. Other candidates (e.g., ""Headache"" symptom, specific subtypes such as cluster headache or cough headache) are either findings, overly specific, or context/observation concepts, so they are not equivalent.",0.8838451268357811
42487203,Other nerve root and plexus disorders,llm,43531046,Disorder of nerve root and/or plexus,exactMatch,,,,nerve root and plexus disorders,43531046,Disorder of nerve root and/or plexus,True,"The source term describes any pathological condition affecting nerve roots and/or nerve plexuses. The SNOMED concept 43531046 ""Disorder of nerve root and/or plexus"" is an exact semantic equivalent—covering all disorders of both structures without adding extra specificity (e.g., cause, site, or laterality) and without being broader (it does not include disorders outside nerve roots/plexuses). Therefore it is the single best match.",0.8838451268357811
42487274,Congenital and developmental myasthenia,llm,4046356,Congenital myasthenic syndrome,exactMatch,,,,Congenital and developmental myasthenia,4046356,Congenital myasthenic syndrome,True,"The source term describes myasthenia that is present from birth or early development. ""Congenital myasthenic syndrome"" (concept_id 4046356) is the standard term for inherited, congenital-onset disorders of neuromuscular transmission producing myasthenia. It fully captures the congenital/developmental nature without adding extra specificity or omitting required detail. Other candidates are either broader (e.g., genetically determined myasthenia) or narrower (familial infantile myasthenia), so 4046356 is the exact clinical equivalent.",0.8838451268357811
42488431,"Nonrheumatic mitral valve disorder, unspecified",llm,45769461,Non-rheumatic mitral valve disease,exactMatch,,,,Nonrheumatic mitral valve disorder,45769461,Non-rheumatic mitral valve disease,True,"Concept 45769461 'Non-rheumatic mitral valve disease' matches exactly the clinical meaning of the source term: a disorder/disease of the mitral valve that is specified as non-rheumatic. It preserves the same valve (mitral) and the non-rheumatic etiology without adding or omitting detail. Other candidates are either broader (e.g., non-rheumatic heart valve disorder) or more specific subtypes (e.g., non-rheumatic mitral stenosis or regurgitation), so 45769461 is the single exact equivalent.",0.8838451268357811
42488458,Isolated myocarditis,llm,4143969,Isolated (Fiedler's) myocarditis,exactMatch,,,,Isolated myocarditis,4143969,Isolated (Fiedler's) myocarditis,True,"The target concept ""Isolated (Fiedler's) myocarditis"" (concept_id 4143969) explicitly names the same clinical entity as the source term. ""Fiedler's myocarditis"" is historically synonymous with isolated myocarditis, indicating myocarditis occurring without associated pericardial or endocardial disease. No additional specificity or generalization is introduced, so it is an exact clinical match.",0.8838451268357811
42488804,Nonspecific lymphadenitis,llm,316084,Lymphadenitis,exactMatch,,,,Nonspecific lymphadenitis,-1,no_match,False,"The source term specifies lymphadenitis of nonspecific (unknown) etiology. None of the candidates represents this exact concept.  
• Lymphadenitis (316084) is broader because it includes both specific and nonspecific forms.  
• Nonspecific mesenteric adenitis (4147494) is restricted to the mesenteric lymph nodes, adding an anatomic detail not present in the source.  
• All other candidates either add acuity (acute/chronic), location (cervical, inguinal, mesenteric, etc.), histology (granulomatous, necrotizing), or describe lymphadenopathy rather than lymphadenitis.  
Because no target concept matches “nonspecific lymphadenitis” exactly, no suitable mapping is available.",0.8838451268357811
